,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium_IV,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XIII;g__Anaerovorax,k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Elusimicrobium,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Xylanibacter,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Anaerovibrio,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Eggerthella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Flavonifractor,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megamonas,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae_incertae_sedis,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium_XI,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Sporobacter,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Howardella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Pseudoflavonifractor,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Butyricimonas,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_XVIII
ob_zupancic-143,0.0012804097311139564,0.0,0.005121638924455826,0.0,0.006402048655569782,0.0,0.0,0.0,0.0,0.0,0.005121638924455826,0.0,0.0,0.0,0.08450704225352113,0.015364916773367477,0.0,0.0,0.0,0.0,0.36235595390524966,0.002560819462227913,0.010243277848911651,0.0038412291933418692,0.15108834827144685,0.0,0.06402048655569782,0.0,0.0,0.0,0.0,0.0,0.0012804097311139564,0.0,0.03841229193341869,0.03329065300896287,0.0,0.0012804097311139564,0.06017925736235596,0.019206145966709345,0.012804097311139564,0.0,0.028169014084507043,0.0,0.0,0.012804097311139564,0.0,0.0
ob_zupancic-208,0.009768009768009768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49694749694749696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018315018315018316,0.3516483516483516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.0
ob_zupancic-p92s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01823486506199854,0.016046681254558718,0.0,0.0,0.0,0.0,0.0,0.0,0.07075127644055434,0.00437636761487965,0.15171407731582787,0.4485776805251641,0.21298322392414298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029175784099197666,0.0014587892049598833,0.0,0.0,0.0,0.020423048869438368,0.01312910284463895,0.016046681254558718,0.00437636761487965,0.0,0.0,0.0065645514223194755,0.0,0.0
ob_zupancic-p64s1,0.0,0.0,0.010273972602739725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017123287671232876,0.0,0.0,0.0,0.008561643835616438,0.003424657534246575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.6986301369863013,0.0,0.0,0.0,0.0,0.0017123287671232876,0.0,0.0,0.0,0.0839041095890411,0.0,0.0,0.0,0.0,0.015410958904109588,0.0017123287671232876,0.005136986301369863,0.003424657534246575,0.0,0.0,0.0,0.0,0.0
ob_zupancic-p16s1,0.0,0.0,0.008941344778254649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00965665236051502,0.0,0.0,0.0,0.056866952789699575,0.01430615164520744,0.0,0.000357653791130186,0.016809728183118742,0.0,0.0,0.002861230329041488,0.0,0.000715307582260372,0.08512160228898427,0.5532904148783976,0.01251788268955651,0.0,0.001072961373390558,0.0,0.0,0.0,0.002145922746781116,0.0,0.05007153075822604,0.027896995708154508,0.004649499284692418,0.0,0.01251788268955651,0.04363376251788269,0.000357653791130186,0.0,0.000357653791130186,0.000715307582260372,0.0,0.002145922746781116,0.0,0.0
ob_zupancic-74,0.0,0.0,0.0,0.0,0.008675078864353312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007886435331230283,0.005520504731861199,0.0,0.0,0.00946372239747634,0.0,0.0,0.0011829652996845426,0.0,0.00946372239747634,0.09976340694006308,0.7551261829652998,0.003943217665615142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012618296529968456,0.015772870662460567,0.0011829652996845426,0.0,0.004337539432176656,0.01892744479495268,0.002760252365930599,0.0027602523659305996,0.005914826498422713,0.0,0.004337539432176656,0.0015772870662460567,0.0,0.0
ob_zupancic-463,0.015047291487532245,0.0,0.018486672398968187,0.0,0.01633705932932072,0.0004299226139294927,0.004299226139294927,0.0,0.0,0.0,0.013327601031814275,0.0,0.0,0.0,0.1517626827171109,0.0030094582975064487,0.0008598452278589854,0.0,0.01418744625967326,0.0,0.0008598452278589854,0.007308684436801376,0.0,0.02063628546861565,0.13370593293207222,0.31126397248495274,0.006878761822871883,0.0,0.0030094582975064487,0.0004299226139294927,0.0,0.0,0.0004299226139294927,0.0017196904557179708,0.0821152192605331,0.03267411865864144,0.0,0.0008598452278589854,0.005159071367153912,0.029234737747205503,0.008598452278589854,0.0,0.004729148753224419,0.0,0.0,0.013327601031814273,0.0,0.0
ob_zupancic-488,0.0017697548889478807,0.0,0.011237943544819043,0.0,0.0,0.0007079019555791523,0.0,0.0,0.0,0.0002654632333421821,0.002123705866737457,0.0,0.0,8.848774444739404e-05,0.2447571011414919,0.0037164852667905496,0.00035395097778957615,0.0,0.01884788956729493,0.0005309264666843643,0.015308379789399168,0.0010618529333687285,0.0017697548889478807,0.057517033890806125,0.13299707990443324,0.3379346960445978,0.01097248031147686,0.0,0.0,0.0,0.00017697548889478808,0.0,0.0005309264666843643,0.0061941421113175825,0.0033625342890009737,0.00831784797805504,0.0,0.0,0.0020352181222900627,0.015839306256083534,0.00504380143350146,0.0011503406778161224,0.007255995044686311,0.0002654632333421821,0.00035395097778957615,0.036368462967878955,0.0,0.0006194142111317582
ob_zupancic-p45s1,0.0,0.0,0.0006361323155216285,0.0,0.0,0.0019083969465648854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05725190839694656,0.0006361323155216285,0.006361323155216285,0.0,0.0,0.0,0.0,0.0,0.0006361323155216285,0.010814249363867684,0.1316793893129771,0.6819338422391856,0.0031806615776081423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005089058524173028,0.001272264631043257,0.0,0.0,0.0019083969465648854,0.013358778625954198,0.0,0.0,0.0076335877862595426,0.0,0.0,0.015903307888040712,0.0,0.0
ob_zupancic-484,0.0,0.0,0.0,0.004389815627743635,0.0,0.000877963125548727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006584723441615452,0.0,0.0,0.0,0.0004389815627743635,0.0,0.0,0.0,0.000877963125548727,0.0,0.04784899034240561,0.8823529411764706,0.0013169446883230904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025021949078138716,0.0,0.0,0.0,0.000877963125548727,0.007901668129938543,0.0004389815627743635,0.0,0.0,0.0,0.0,0.012730465320456541,0.0,0.0
ob_zupancic-483,0.06350364963503649,0.0,0.016058394160583942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01970802919708029,0.0,0.0,0.0,0.2824817518248175,0.0,0.0,0.0,0.02335766423357664,0.0,0.0,0.0,0.0,0.01897810218978102,0.17810218978102188,0.21824817518248174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072992700729927005,0.040875912408759124,0.0,0.0,0.0,0.0,0.016058394160583942,0.0,0.0,0.0,0.0,0.0,0.029927007299270073,0.0,0.0
ob_zupancic-482,0.003568242640499554,0.0,0.08028545941123996,0.0,0.0035682426404995537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2056199821587868,0.0022301516503122213,0.0,0.0,0.00044603033006244426,0.0,0.025869759143621766,0.0,0.0,0.13380909901873328,0.052185548617305975,0.2809991079393399,0.0,0.0,0.0,0.0026761819803746653,0.0,0.0,0.0,0.0,0.059322033898305086,0.004906333630686887,0.0,0.0,0.006244424620874219,0.0383586083853702,0.0,0.001784121320249777,0.0,0.0,0.00044603033006244426,0.008028545941123996,0.0,0.0
ob_zupancic-p99s1,0.0,0.0014265335235378032,0.030670470756062766,0.0,0.0,0.0,0.0,0.0007132667617689016,0.0,0.0,0.0,0.0,0.0,0.0,0.010699001426533523,0.0,0.0,0.0,0.007132667617689016,0.007845934379457917,0.0007132667617689016,0.0,0.0,0.0007132667617689016,0.10271041369472182,0.4457917261055635,0.0007132667617689016,0.0,0.0,0.0,0.0,0.0,0.0,0.0007132667617689016,0.007845934379457917,0.07346647646219687,0.0,0.0,0.03922967189728959,0.03495007132667618,0.015691868758915834,0.0,0.0042796005706134095,0.14907275320970043,0.003566333808844508,0.0042796005706134095,0.0,0.0
ob_zupancic-120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002178649237472767,0.0,0.0,0.0,0.14161220043572986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6056644880174292,0.23747276688453156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ob_zupancic-p129s1,0.0,0.0,0.0,0.0,0.0,0.001323918799646955,0.0,0.0,0.0,0.0,0.021182700794351278,0.0,0.0,0.0,0.20079435127978817,0.000441306266548985,0.0,0.0,0.00176522506619594,0.0,0.1941747572815534,0.0048543689320388345,0.0,0.00441306266548985,0.000441306266548985,0.4960282436010591,0.0052956751985878195,0.0,0.0,0.0,0.0,0.0,0.000441306266548985,0.00176522506619594,0.00088261253309797,0.006619593998234774,0.00088261253309797,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ob_zupancic-p127s1,0.0,0.0,0.0,0.0,0.0,0.0018226002430133657,0.0,0.0,0.0,0.0006075334143377885,0.001215066828675577,0.0,0.0,0.0,0.0036452004860267314,0.006075334143377886,0.0,0.0,0.009720534629404618,0.0,0.001215066828675577,0.0006075334143377885,0.0,0.014580801944106925,0.13730255164034022,0.6719319562575942,0.03037667071688943,0.0,0.0,0.0,0.0,0.0,0.0006075334143377885,0.0,0.05589307411907655,0.02065613608748481,0.0006075334143377885,0.0,0.0,0.015795868772782502,0.001215066828675577,0.0,0.0,0.0,0.0,0.002430133657351154,0.0,0.0
ob_zupancic-p130s1,0.0,0.0,0.0049504950495049506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055005500550055,0.0,0.0,0.0,0.0022002200220022,0.9444444444444444,0.0027502750275027505,0.0,0.0,0.0,0.0,0.0,0.0,0.0027502750275027505,0.015401540154015401,0.0,0.0,0.0,0.0,0.013201320132013201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ob_zupancic-p68s1,0.0,0.0021779713752333543,0.02426882389545737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833851897946484,0.0,0.0,0.0,0.09054138145612944,0.0,0.0,0.010578718108276292,0.0,0.04013690105787181,0.046359676415681395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004978220286247666,0.0,0.0034225264467952704,0.0,0.0,0.0006222775357809583,0.06222775357809583,0.0,0.0,0.020535158680771624,0.0,0.0,0.006845052893590543,0.0,0.0
ob_zupancic-453,0.0,0.0,0.03831624392876416,0.0,0.0,0.0,0.0,0.0016189962223421479,0.0,0.0,0.0059363194819212085,0.0,0.0,0.0,0.0064759848893685915,0.0,0.0,0.0,0.005396654074473826,0.0,0.0005396654074473826,0.007015650296815974,0.0,0.018888289260658393,0.12682137075013492,0.6362655153804642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021586616297895305,0.09552077711818673,0.0005396654074473826,0.0,0.0,0.0,0.007555315704263357,0.0,0.0,0.0,0.0016189962223421479,0.0,0.0021586616297895305,0.0,0.0
ob_zupancic-p72s1,0.004437869822485207,0.0007396449704142012,0.08949704142011834,0.0,0.0,0.0,0.0,0.00628698224852071,0.0,0.0,0.0,0.0,0.0,0.0,0.1819526627218935,0.0025887573964497044,0.0,0.0,0.009985207100591717,0.021819526627218935,0.0003698224852071006,0.0,0.0,0.015902366863905327,0.20747041420118342,0.010355029585798817,0.03365384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0003698224852071006,0.005547337278106509,0.05917159763313609,0.0,0.0,0.09726331360946745,0.007766272189349112,0.01997041420118343,0.0,0.14571005917159763,0.006286982248520711,0.0033284023668639054,0.009245562130177515,0.0,0.0
ob_zupancic-473,0.0,0.0,0.004016064257028112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000892458723784025,0.0,0.0,0.0,0.3070058009817046,0.004908522980812137,0.0,0.0,0.016510486390004464,0.0,0.0,0.0071396697902722,0.0,0.011601963409192326,0.11244979919678715,0.011601963409192326,0.021419009370816595,0.0,0.005800981704596163,0.0,0.0,0.0,0.0142793395805444,0.0,0.06291834002677377,0.04819277108433735,0.002677376171352075,0.0,0.0013386880856760374,0.0571173583221776,0.024096385542168672,0.0,0.08701472556894244,0.0142793395805444,0.0,0.013386880856760376,0.0,0.0
ob_zupancic-354,0.0,0.0007209805335255948,0.02595529920692141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014419610670511895,0.0,0.0,0.0,0.008651766402307137,0.0,0.0,0.0,0.002883922134102379,0.0,0.08074981975486661,0.7483777937995675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002883922134102379,0.03460706560922855,0.020187454938716654,0.0,0.0,0.010093727469358327,0.029560201874549386,0.005767844268204758,0.0,0.0,0.0,0.0,0.0014419610670511895,0.0,0.0
ob_zupancic-476,0.0,0.0,0.0017947950942267426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00807657792402034,0.0011965300628178283,0.0,0.0,0.0053843852826802275,0.0,0.0023930601256356566,0.0,0.0023930601256356566,0.006281782829793599,0.3329344899790607,0.4822016153155848,0.005982650314089142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01824708345797188,0.006281782829793599,0.0,0.0,0.0005982650314089142,0.05234819024828,0.0,0.0,0.03589590188453485,0.0,0.0,0.006880047861202512,0.0,0.0
ob_zupancic-352,0.0,0.0006759040216289286,0.029401824940858395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003379520108144643,0.0,0.0,0.0,0.1591753970936127,0.0,0.0,0.0,0.01013856032443393,0.009124704291990537,0.0,0.0,0.0,0.0,0.2233862791483609,0.4332544778641433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012842176410949644,0.0,0.0,0.013180128421764109,0.008110848259547145,0.019601216627238932,0.0,0.02196688070294018,0.0,0.0,0.0023656640757012504,0.0,0.0
ob_zupancic-351,0.02140468227424749,0.0,0.0006688963210702341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013377926421404682,0.0,0.0,0.0,0.11237458193979934,0.0033444816053511705,0.0,0.0,0.018729096989966557,0.0,0.0,0.0,0.0,0.04080267558528428,0.3665551839464883,0.2956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026755852842809364,0.033444816053511704,0.0,0.0,0.0,0.0,0.022073578595317726,0.0,0.0,0.0,0.0,0.0,0.042140468227424746,0.0,0.0
ob_zupancic-475,0.0,0.0,0.0031031807602792862,0.0,0.0,0.0003878975950349108,0.0,0.004266873545384018,0.0,0.0,0.0015515903801396431,0.0,0.0,0.0,0.0054305663304887505,0.017455391776570985,0.0031031807602792862,0.0,0.0069821567106283944,0.0,0.0,0.007370054305663305,0.0031031807602792862,0.0003878975950349108,0.2051978277734678,0.3929402637703646,0.008533747090768037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034910783553141972,0.06788207913110939,0.0034910783553141972,0.0,0.0360744763382467,0.025989138867339022,0.037238169123351435,0.00504266873545384,0.0062063615205585725,0.0,0.0,0.013964313421256787,0.0,0.0
ob_zupancic-p22s1,0.0,0.0,0.02297794117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04779411764705883,0.0,0.0,0.0,0.035845588235294115,0.012867647058823529,0.0,0.0,0.003676470588235294,0.0,0.14246323529411764,0.4485294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004595588235294118,0.043198529411764705,0.023897058823529414,0.0,0.0,0.009191176470588236,0.0974264705882353,0.0,0.0,0.0,0.0,0.0,0.005514705882352941,0.0,0.0
ob_zupancic-p75s1,0.0,0.005110732538330494,0.030664395229982964,0.0,0.0,0.0,0.0,0.0017035775127768314,0.0,0.0,0.0,0.0,0.0,0.0,0.17206132879045996,0.008517887563884156,0.0,0.0,0.0,0.0017035775127768314,0.0,0.0,0.0,0.0017035775127768314,0.09880749574105621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01192504258943782,0.0,0.1669505962521295,0.0,0.0,0.040885860306643956,0.07666098807495741,0.0017035775127768314,0.0,0.0,0.054514480408858604,0.0,0.027257240204429302,0.0,0.0
ob_zupancic-359,0.0,0.0,0.01698754246885617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09060022650056626,0.022650056625141562,0.0,0.0,0.005662514156285391,0.0,0.0011325028312570782,0.0,0.0,0.0,0.13590033975084936,0.0011325028312570782,0.0,0.06002265005662514,0.0,0.0011325028312570782,0.0,0.0,0.0,0.0,0.3873159682899207,0.020385050962627407,0.0,0.0,0.01698754246885617,0.03850509626274065,0.0,0.0,0.03284258210645526,0.0,0.0,0.02378255945639864,0.0,0.0
